,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
deltacopywriter,0.04194908,-0.021925319,0.024031188,0.010621471,-0.012608238,-0.045178648,0.033085406,0.027187442,-0.050921638,0.013387379,0.035787668,-0.046488862,-5.1493847e-05,-0.04263172,0.009585487,0.03385054,0.012749489,-0.021970306,-0.007384415,0.01791458,0.030709157,0.032784246,0.03473876,-0.0021548362,0.00949164,0.025216741,-0.020029154,0.0029152194,0.014200924,0.008313006,-0.014780105,0.02340583,-0.033943683,-0.045801446,-0.024160272,-0.012493388,0.011775523,-0.0011418128,0.017040167,0.023075169,0.0070879315,-0.018688267,0.00171814,-0.033371326,0.02258611,0.0072782375,0.016132066,-0.0046552243,0.026523788,0.051497597,0.010170287,0.014113597,0.011253145,0.062388703,0.040318932,0.020488389,0.02593536,-0.005554274,-0.0013129273,0.030812558,0.029679818,-0.031537972,0.018411906,0.01313402
jennyjennystory,0.025153862,-0.022799285,0.028592074,0.009013642,-0.0123062,-0.0067248982,-0.004544948,-0.00022038117,-0.0006739198,-0.00024017195,0.010662572,-0.022129845,-0.018662542,-0.026224716,-0.019947711,0.021298846,-0.0142637445,6.8771315e-06,-0.011701187,0.024359064,0.01123685,0.0013661331,0.022876613,-0.029136177,-0.0030387682,0.013182741,-0.03428452,-0.011121249,0.014349998,-0.005410005,-0.0005877533,-0.009119444,-0.0044197133,-0.025651721,-0.02145125,-0.012316279,-0.010937723,-0.009725458,0.00397682,0.004982739,-0.016444229,-0.017666541,0.0056255716,-0.014296784,0.019827528,-0.0018808271,0.013413096,-0.018638227,-0.010958256,0.02489792,-0.022229139,0.012247109,0.026088232,0.028359352,0.03776018,0.03081676,0.014965111,-0.0010706405,0.0043757977,0.019097537,-0.007445824,-0.034667797,-0.004327201,0.0026522246
aidecanada,0.014564024,-0.027333774,-0.00075253955,-0.007133084,-0.0038736565,-0.026024513,0.013474881,-0.010149721,-0.025953365,-0.0054453122,0.005958185,-0.036643934,-0.015406036,-0.029932067,-0.018638913,-0.00032102194,0.013617678,-0.022125334,-0.0067029153,0.026400898,0.030243985,0.008946522,0.023451895,-0.0263812,-0.0035303603,0.031022448,-0.03149475,0.01962654,0.0006417833,0.010223821,0.0026725288,-0.0045897234,-0.02528042,-0.034946725,-0.009602622,-0.022437472,-0.00012862598,-0.017585505,0.008925275,0.009439021,0.007025345,-0.01858357,-0.00852196,-0.0024444966,0.026039125,-0.010339534,0.0030290936,-0.025413746,0.00829879,0.0101716155,-0.016633097,-0.00019643226,0.01197714,0.037851624,0.0012251884,0.020684322,0.007538495,-0.019287728,-0.01384108,0.027153565,-0.004961736,-0.020378476,0.0084101325,0.005101049
restreamio,0.022905929,-0.011017139,0.023719218,-0.0042454195,0.016736042,-0.030543324,0.0088870255,0.008265807,-0.007384087,0.015065339,0.038501296,-0.024280498,-0.010737233,-0.023326889,-0.01734523,0.021784414,0.004954223,-0.0113523165,-0.015152864,0.0387809,0.01006278,0.011110765,0.015379173,-0.023077143,-0.020922944,0.030956073,-0.046703976,0.0017315213,-0.012792645,0.0047558886,-0.006706077,0.013024875,-0.03313307,-0.036812495,0.0028377227,-0.0033523242,-0.019509219,-0.010916324,0.020463664,0.020502457,-0.028574513,0.010643412,-0.020396343,-0.03589838,0.019465823,-0.017548587,0.008518311,-0.0005799167,-0.00023182751,0.0534367,-0.001463705,0.020767836,0.030076917,0.021807868,0.021779059,0.03507439,0.019589648,0.0011649285,-0.003006357,0.03700483,-0.011623868,-0.022120811,-0.0111411335,0.011092039
dda604,0.029695613,-0.015888037,0.044375762,0.0059255343,0.0033014936,-0.020098941,0.042468816,0.024952106,-0.041654132,0.020718643,0.03854923,-0.018163934,-0.021921424,-0.017829653,0.011978563,0.013401478,0.026576571,-0.0070590144,0.018510755,0.016807053,0.022489306,0.044777002,0.0016598841,-0.036974125,-0.0205863,0.029512776,-0.04324893,0.02112242,0.025844611,0.0003628543,-0.0126353055,0.021801531,-0.023089992,-0.04833928,0.00818743,-0.02388214,0.0059761913,0.012731963,0.017487189,0.024067847,0.000962403,-0.007896608,0.003004722,-0.018910764,0.02611373,-3.901833e-05,0.0029307257,-0.0044341567,-0.009793372,0.051657055,0.018013354,-0.012491418,0.024148803,0.029791625,0.030322338,0.029530361,0.023527354,-0.011997225,-0.012855567,0.029658068,0.02767959,-0.040259052,-0.0066764522,-0.0062920675
neuroclastic,0.04036813,-0.037854176,0.0201283,0.009861443,0.013635756,-0.045283493,-0.0015549767,0.017501242,-0.028509617,0.0047282246,0.013785706,-0.040469583,-0.0021256586,-0.007061054,-0.012379504,0.02708848,-0.00819857,0.0013805517,-0.010950112,0.014569719,0.04391412,0.027756596,0.037601694,-0.033463646,0.0035384614,0.047983814,-0.055118643,-0.0060357777,-0.010652303,-0.0078072287,-0.019958932,-0.003340776,-0.0051413514,-0.042370856,0.00431175,-0.0006607911,-0.013130129,0.004975913,0.027064607,0.0014172926,-0.022717463,-0.004592732,-0.021315387,-0.023582503,0.011145405,-0.004611863,0.0027985526,-0.018960716,-0.0011784029,0.03831553,-0.0051376116,0.013701325,0.02523687,0.051185362,0.032412913,0.018173229,-0.0017581978,-0.020824417,-0.01575787,0.014458267,-0.0038027626,-0.046858832,-0.01863088,-0.005860424
frankiemacd,0.054748666,-0.037297167,0.04380631,-0.016021859,-0.012455344,-0.05591017,0.0068209134,0.023138255,-0.00783277,-0.005724611,0.03509558,-0.041808154,0.00056866935,-0.008101265,-0.0033169114,0.014287717,-0.004336555,-8.263017e-05,0.0021491044,0.016263163,0.041742556,0.018571792,0.0018382245,-0.02404549,-0.0056781266,0.016516898,-0.046063017,-0.013902635,0.022714341,0.018380623,-0.013856141,0.028763639,-0.0034784016,-0.03378874,0.0033524567,-0.0030732714,0.01204147,0.0082269525,0.0071833697,0.008251313,-0.0074245823,0.009178302,0.0019688688,-0.009262362,0.02034512,-0.027250743,-0.005136464,-0.03264003,0.02644741,0.043713134,-0.005840163,0.009275012,0.0030388494,0.028761981,0.033728737,0.03602687,0.016827762,-0.003842701,-0.022719938,0.015382014,0.0073799468,-0.036402315,-0.009275066,-0.009909066
sarautism,0.05341933,-0.026079463,0.021577785,-0.0124311205,-0.00096412865,-0.0581669,0.02122061,0.009046399,-0.049220104,0.023685966,0.005721808,-0.058880746,-0.038843013,-0.0030719675,0.0107573895,0.045148395,0.013402718,-0.011991749,-0.0051975623,0.04073802,0.030976571,0.035633072,0.016029403,-0.015757041,0.008340238,0.029042203,-0.022962086,0.0036526644,0.015782857,0.010064341,-0.009777018,0.0054138163,-0.03466883,-0.02060844,-0.02214091,-0.014393709,-0.0059560607,0.0032252728,-0.0027396895,0.030342955,-0.013260867,-0.00849956,0.0064497464,-0.02812373,-0.0068896394,-0.023114735,0.003169623,-0.037660584,0.0047346996,0.041692175,-0.010506575,0.0014817873,0.025737973,0.062048748,0.035157908,0.02819163,0.01271566,-0.023045287,-0.039149165,0.03739459,0.002317978,-0.059806447,-0.011014991,-0.004016435
lanefab,0.042387303,-0.005853669,0.03689391,-0.007478714,-0.0075735236,-0.05403451,7.446532e-05,0.025157964,-0.033184554,-0.013095408,0.020434257,-0.025346477,-0.022101197,-0.026823347,-0.0013034866,0.017711662,0.004362881,-0.008380592,-0.008258802,0.039949,0.03371627,0.0054165428,0.03330783,-0.032899383,-0.0034695363,0.039126616,-0.045245714,0.0020590173,0.020339586,-0.0074687945,-0.031012675,0.03225307,-0.024955863,-0.0435168,0.006298642,-0.0044787694,0.009124484,0.014797483,-0.00069179095,0.027880521,-0.0027952893,0.008472795,0.0003840141,-0.01086788,0.019303013,0.00012147154,-0.0050663427,-0.02614579,0.008263505,0.040588357,-0.010396856,0.010806725,0.025981588,0.05907617,0.033348594,0.037950262,0.00535615,-0.0011593503,-0.010224449,0.004999464,0.0013939833,-0.03669579,0.010768612,0.0036905527
stevesilberman,0.034524225,-0.007433558,0.045576904,-0.0048139533,0.00037928135,-0.052143108,0.02744011,0.012509563,-0.013730577,0.013708205,0.045647025,-0.017384157,-0.0024484682,-0.03699286,-0.023667194,0.020138675,0.0018632496,0.0050999695,0.009518875,0.019107584,0.02729818,0.030706005,0.039543573,-0.03980682,-0.0054994603,0.03928201,-0.040971685,0.020490676,0.021833083,0.017610189,-0.017220307,0.031081038,-0.038893964,-0.025966706,-0.0224046,-0.022859313,0.0069214343,0.007117873,0.03047796,0.0036194336,0.0061956625,0.014394068,-0.010338274,-0.036728043,0.024212888,0.0010788877,-0.00055554986,-0.031099712,-0.00584321,0.030139122,0.009340781,-0.0070431656,0.0005720954,0.050682314,0.038457464,0.011975495,0.010324283,-0.01962801,-0.020977423,0.0038787064,0.014412918,-0.044484,0.00498077,0.0017515783
aneeman,0.03424623,-0.01359464,0.038705543,-0.0009652372,-0.009097154,-0.036645487,0.01781016,0.021613093,-0.02601054,0.013131981,0.010756046,-0.01845045,-0.020614456,-0.0019258586,-0.020346245,0.024574062,0.010409408,-0.010343184,-0.013344523,0.0034962522,0.010333156,0.011768508,0.026445951,-0.01712821,-0.007943378,0.044469424,-0.04121933,0.0017364967,-0.014243116,-0.015001939,0.001241473,0.0018868453,-0.033431053,-0.022474494,0.0012928642,-0.025907299,0.0014718873,-0.01729415,0.01786638,0.007818391,-0.018303651,0.0056485175,0.014720232,-0.0051405192,-0.008220484,-0.023034053,0.01532688,-0.010798743,-0.0027436984,0.035988126,0.014842779,-0.00329302,-0.0027988262,0.04512063,0.042261574,0.03276247,0.016741194,-0.026883142,-0.018209767,0.02217247,0.018819148,-0.047499824,-0.013262948,0.002312093
johnrobison,0.032990992,-0.009744022,0.0067093535,0.018874539,0.012742671,-0.026254555,0.029831696,0.023452943,-0.02251588,-0.0030491038,0.02648725,-0.050833385,0.00027852654,-0.030474592,0.012903089,0.012499566,0.0076263193,-0.02937835,-0.02187438,0.0044992208,0.00729758,0.025598792,0.009153907,-0.028959168,-0.015786882,0.020430036,-0.0209831,0.013941476,0.022740556,0.017237047,-0.02467029,0.028258001,-0.039056066,-0.03505207,-0.025291895,-0.001468915,0.00157535,0.009579789,0.020838052,0.000937223,0.0068195323,-0.010386408,0.014487504,-0.012180361,0.0049918094,-0.02096135,-0.008859652,-0.02932557,0.024610808,0.027389215,0.013418634,-0.018916832,0.021900475,0.037009697,0.040312737,0.0026063593,0.022356888,-0.025769632,-0.028675929,0.00672826,0.0041647786,-0.037804935,-0.0053643296,-0.011198027
autismyukon,0.025855074,-0.023016548,0.0044342014,0.018605731,-0.002064684,-0.030757211,0.012704783,-0.005368541,-0.02022141,-0.009470594,0.010565307,-0.0019454717,-0.00023701477,0.0028823062,0.011853791,0.015282758,-0.0055352626,0.0062397686,-0.014509151,-0.002598205,0.023972832,0.023647688,-0.0015175076,-0.02115674,0.011986448,0.0042124335,-0.019469103,0.014634379,0.00877979,0.0069007003,-0.006685744,0.020695306,0.007865199,9.6477605e-05,0.008737935,-0.0146262245,0.0029192797,-0.0042083496,0.013424431,0.022201678,0.006186631,0.005079779,0.009445141,0.0032425507,0.006517272,-0.017527416,-0.003205984,0.0103259245,-0.004698914,0.014039787,0.007916099,-0.012589003,0.021650784,0.018861085,0.015193757,0.023836682,0.005898723,-0.0050669895,-0.020540198,0.026779063,-0.013781549,0.0022385542,0.007280632,0.0024302371
sinneave,0.015953733,-0.008798942,0.009356669,0.022639995,0.008025124,-0.034895726,0.003201038,0.0046026013,-0.025422916,0.0022867697,0.03816866,-0.03564361,-0.032129917,-0.035984885,-0.005879277,0.018948758,0.00741079,-0.01331432,0.0144838365,0.016936075,0.03248924,0.033062074,0.005395263,-0.020948691,-0.017678194,0.013402708,-0.038286842,0.02130092,0.0019625388,0.018437129,-0.018379917,0.0028167916,-0.008883659,-0.020623704,-0.01163568,-0.01854205,-0.010879195,0.0021971792,-0.0036151016,-0.003982363,-0.024437351,0.016788108,0.0058719725,-0.002559938,0.030240184,-0.023300232,0.00927353,-0.009041579,0.01962028,0.023321029,0.018564235,-0.014641305,0.030051608,0.048258528,0.022401303,0.031110724,0.022768753,-0.012573482,-0.00047425381,0.024153281,0.0037931218,-0.015658632,0.007655089,-0.0002085356
gocooper,0.048630323,-0.0093729235,0.008370732,0.00351999,0.003089903,-0.02603609,0.014278151,0.0017237717,-0.022389546,0.00086616277,0.027900048,-0.039317943,-0.028210303,-0.003284452,0.01163384,0.036923576,-0.010095712,-0.0047556404,-0.010421049,0.039569795,0.028339716,0.035808604,0.026153538,-0.0039922902,-0.015097382,0.04598272,-0.03827115,-0.004378772,-4.376997e-05,0.021275595,-0.029525967,0.009725603,-0.0044983346,-0.030826073,-0.024883812,-0.023613837,0.017975744,0.007623721,0.02328091,0.009239096,-0.029044563,0.008358738,0.009890241,-0.030948646,-0.005098231,-0.016597366,-0.010636145,-0.018684296,0.0036949313,0.025758633,0.013885724,-0.017306829,0.027109668,0.051568296,0.026020303,0.040046602,0.028501114,-0.028686209,-0.029034713,0.008562545,-0.0073395907,-0.035998486,-0.011707577,-0.012278361
divergentsage,0.035257697,-0.036607772,0.03226227,0.0019790893,0.014512035,-0.032637548,0.010611924,0.02298314,-0.02060031,0.00026409896,0.014094105,-0.048377935,-0.031183446,-0.0015293909,-0.022131914,0.038870104,-0.011203117,-0.011147018,-0.006775971,0.0027019156,0.03765975,0.038823035,0.02735834,-0.008810275,-0.0032414924,0.04902262,-0.017492682,-0.017612815,-0.003919555,0.00029064814,-0.0065991273,0.006308237,-0.018033188,-0.044489186,-0.0040203957,0.000905316,0.009335494,-0.009694869,-0.0039290525,-0.0038685773,-0.008919929,-0.013581699,-0.016183438,-0.0057703103,0.023891218,-0.008623822,-0.014983945,-0.028747931,0.0216118,0.039125387,-0.012666886,-0.014759253,0.020517405,0.04541513,0.03034471,0.025312522,-0.005067136,-0.03491906,-0.03227339,0.019934675,0.017618971,-0.02083139,0.006760025,0.014301552
autisticsaloud,0.021955965,-0.017741479,0.0054260436,-0.0047371564,-0.011409542,-0.011232011,0.011201918,-0.008406703,-0.003987046,-0.0064411224,0.017714784,-0.025894519,-0.0075084134,-0.021228673,-0.0057834415,0.008622655,0.02187131,0.005702394,0.0014918578,0.003447271,0.023800967,0.019523717,0.0026446856,-0.0237877,-0.0094185565,0.025408171,-0.038933758,-0.0062166792,0.014721672,-0.0050506517,0.004202136,0.010969059,-0.019194614,-0.0329153,-0.010751673,0.00074179686,-0.009349882,-0.013733107,-0.0038064232,0.022630695,-0.013727423,0.0078041293,-0.0076390984,-0.027299402,0.0055460995,-0.0054770843,0.0044877166,-0.027017208,-0.0064574596,0.013330001,-0.001572086,-0.004829674,0.012245019,0.036932863,0.032366667,0.018241113,0.002950625,-0.0103791775,-0.021480061,0.0033309946,0.024597302,-0.025301164,-0.019586232,0.009791011
vantagepnt,0.051466007,-0.027719032,0.035072044,-0.017265692,0.019518076,-0.019177644,0.016994642,-0.0005626663,-0.023098266,0.00064874283,0.008372322,-0.01736794,-0.009132535,-0.009391636,-0.016901601,0.036791045,0.007727223,-0.009713755,-0.020649793,0.026970314,0.03314146,0.040828094,0.008241674,-0.03194908,-0.014370233,0.02514367,-0.045058716,-0.010999019,0.0026115614,0.003877761,-0.030410204,0.005780031,-0.018232,-0.0122610275,-0.005008796,-0.009871723,-0.017328218,-0.016246252,0.010761212,0.029196035,0.0029891257,-0.002096276,-0.0012129907,-0.03716957,0.0071501425,-0.019047115,0.011940646,-0.018826181,-0.004254226,0.013662477,-0.004871759,-0.015383975,0.011434643,0.02602436,0.020434976,0.011480115,-0.010006097,-0.016466623,-0.011461524,0.010284626,-0.0068389033,-0.0350616,-0.016201584,0.0011474885
afpvancouver,0.029620035,-0.00833101,0.0090869395,-0.001757134,-0.014398185,-0.028024072,0.012394554,-0.013045624,-0.018448718,0.017050797,0.018210609,-0.04610226,-0.009756873,-0.02102467,-0.023522701,0.039721042,-0.00620878,-0.020022169,-0.008021272,0.011769372,0.026484568,0.045900818,0.028187124,-0.0013326228,-0.006864272,0.029338513,-0.03897599,-0.011974394,0.01226513,0.007998053,-0.032325123,0.0040890384,-0.039365374,-0.042761672,-0.002291633,0.004896964,0.008980345,0.0018542169,0.030474056,0.011825698,-0.009561588,-0.018071707,-0.0012649767,-0.022762764,0.012727611,0.00637584,-0.012577523,-0.026365822,-0.0044796546,0.02600191,-0.01144706,0.0049628764,0.023438256,0.03277134,0.018022805,0.025477394,0.019764766,-0.0032389,-0.023919925,0.012107437,-0.0030621525,-0.029723382,0.006974586,0.008586103
learningpivot,-0.0018455712,-0.00955448,0.0102215,-0.013611598,0.016120153,0.011130783,-0.0071305907,-0.0022043053,0.0036507507,-0.0019142504,-0.005963589,0.0034325789,0.011314225,0.0018909748,0.015389102,0.0040788203,0.005293057,0.0013651514,0.00022474158,-0.004919261,0.00694506,0.0075001665,-0.00871203,-0.005079623,-0.009367705,0.011850343,0.009039335,-0.0057207076,0.0047171996,-0.00026341158,-0.012225037,-0.012465846,0.009776779,-0.016023058,-0.0010246619,0.0021585987,-0.004643361,-0.014393782,0.005456955,0.015238424,-0.007830256,-0.008711083,-0.014473419,-0.0005494862,0.01001688,-0.0053380113,0.0069635734,-0.01710985,0.01034305,0.013548201,0.012648293,0.0050941585,-0.007606309,-0.012507576,0.0062657953,-0.0013771836,-0.008175013,0.006690719,-0.0087591475,0.005054684,-0.012397714,0.0002129635,-0.009180211,-0.011428122
margueritenen,0.032281976,-0.035826676,0.020639857,0.0017508112,0.01607039,-0.04590765,0.017813805,0.012348291,-0.044254955,0.0026893003,0.026824925,-0.030233819,-0.008055826,-0.023674252,-0.010136655,0.038438734,0.020447921,0.0030237047,0.0062078056,0.040395074,0.04361443,0.022376431,0.036263376,-0.010407854,0.0054450138,0.027593428,-0.04062637,-0.005829972,-0.013877568,0.008953071,0.0028864306,0.033510014,-0.022715507,-0.0218933,-0.0040020538,-0.021364639,0.004268365,-0.015089586,0.031764556,0.023371939,-0.004940767,0.00795861,0.014340822,-0.0048020035,0.009963954,-0.024223119,0.017984932,-0.0033262828,0.013351066,0.032075893,-0.019473488,-0.00871581,0.035598375,0.036472496,0.018878205,0.044503026,0.023936573,0.0034380709,-0.018105013,0.005444043,0.026838733,-0.039389253,0.009760616,0.013418281
wendys,0.0350982,-0.024078852,0.042898767,0.012192822,-0.0019462238,-0.057696685,0.004439956,0.0032984957,-0.028355652,-0.00541363,0.045603268,-0.03761245,-0.00400164,-0.037047762,-0.006294285,0.012022774,-0.0063962643,-0.010266399,-0.016563026,0.020485878,0.029543174,0.03873227,0.02296184,-0.015225361,-0.016470712,0.044515423,-0.04958756,0.01271977,-0.012821984,0.0064318758,-0.022707148,0.0065833335,-0.032990783,-0.020200545,0.0010880211,-0.022183632,0.0008453024,-0.020870157,0.033997104,0.03535786,-0.011723712,0.0011902527,0.001995011,-0.008318975,-0.005511727,-0.011196384,0.015432839,-0.015933469,0.009340203,0.01625005,0.01520946,-0.012132045,0.01436162,0.04689726,0.02701619,0.025830753,0.0116714975,-0.028584752,-0.037753567,0.03828658,0.021445433,-0.045421463,0.008108592,0.006607736
stigmafreemh,0.05406557,-0.03353667,0.009047083,0.01974911,0.018993145,-0.04920876,0.0054089683,0.024794951,-0.022047253,0.0148109,0.013267338,-0.05659619,-0.015153807,-0.039079104,-0.015200029,0.015635619,0.028580133,0.007031184,-0.0064002485,0.03428151,0.043230604,0.020948537,0.038640704,-0.006241598,-0.0034193266,0.021279778,-0.045993257,-0.0032096095,0.018371368,-0.010366661,-0.020754311,0.033808395,-0.011983584,-0.02235139,-0.026729286,-0.014611577,0.012553801,-0.014779734,0.028767115,0.035026267,-0.01321285,-0.00578714,-0.007015012,-0.032278687,-0.0047944975,-0.0134348525,-0.006499646,-0.008268587,-0.0033524008,0.05038784,-0.019271389,-0.0152075095,0.03248981,0.061492767,0.02664041,0.02973609,-0.002401522,-0.033192318,-0.028234677,0.040481146,0.021599095,-0.011643507,0.013159588,0.016590727
ottercoop,0.027346771,-0.024541346,0.03418462,-0.0037250626,0.0059697814,-0.04178812,0.03280503,-0.005294805,-0.014259005,0.0031607843,0.03932521,-0.036550373,-0.023275556,-0.028123785,0.0069040344,0.006792407,0.015655844,-0.009597009,0.011058027,0.00439416,0.019887479,0.01736771,-0.0041812477,0.004008464,-0.009780945,0.032536678,-0.025688253,0.012973811,0.006446176,0.01990039,-0.027488766,0.024978286,0.0074760085,-0.02388099,-0.0027570087,-0.0031074525,0.010825259,-0.009054326,0.015132063,0.011457252,0.0017445106,0.0140664615,-0.018812269,-0.011623783,-0.007881715,-0.0095248055,-0.017170863,-0.004782727,0.0042147404,0.025469532,0.006318284,-0.015708847,0.013294304,0.024944345,0.018290278,0.004245727,-0.008539419,0.0041562994,-0.027850678,0.028380396,-0.00030537398,-0.020959634,0.0033592542,-0.016108427
lata_bhakti,0.04692646,-0.02515651,0.003242445,-0.007553103,-0.0071699386,-0.043799285,0.017664231,0.0032794497,-0.028427493,-0.01075037,0.041404944,-0.040603478,-0.027310342,-0.0033302566,0.0017934854,0.039503478,-0.0018049246,-0.023398438,0.0029463023,0.015888846,-0.000850869,0.022720626,0.02751215,-0.0040943595,0.010727667,0.034645982,-0.040867385,-0.0002529128,-0.003911159,0.013919952,-0.02634121,0.01711853,-0.028881438,-0.038379587,-0.02361281,0.003277804,-0.022368927,-0.0029003872,0.021352042,0.031350523,-0.0221107,0.0072389874,0.016546074,-0.034194477,0.0040350924,-0.00072510075,0.013657578,-0.013041208,0.021844938,0.03525476,0.0035555651,-0.0052277637,0.0023958464,0.045643285,0.027801603,0.00043314975,0.004602266,-0.016707279,-0.016364073,0.036563493,0.0035880718,-0.04403156,0.018312072,-0.012059134
canb_r,0.018423518,-0.0035540496,0.02392953,0.022772966,-0.010897056,-0.038686633,0.0311664,-0.0017336966,-0.035402387,0.004533329,0.029019348,-0.039972957,-0.001745014,-0.03784931,0.0051428853,0.022196608,0.0249912,0.001306251,0.011666,0.03678923,0.0016817468,0.046479896,0.004778257,-0.026928434,-0.0163494,0.019043013,-0.051251326,-0.01283178,-0.00682823,0.00043594278,-0.023191404,0.026697224,-0.041517936,-0.038675323,0.009475145,0.005549651,0.014684032,0.0051798783,0.016282398,0.0007686597,0.0033542293,0.006594056,0.011465875,-0.0054347813,0.028319968,0.007975261,-0.020548671,-0.03368766,0.0109101385,0.048088275,0.012973471,0.011253095,0.03596995,0.028221393,0.040585283,0.0152989775,-0.010602869,0.004360388,-0.015948402,0.017149253,0.002444337,-0.039408028,0.010485009,0.015406073
